id,user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,retweets,favorites,is_retweet
1337809196453081088,Dr.Krutika Kuppalli,,"ID, Global Health, VHF, Pandemic Prep, Emerging Infections, & Health Policy MD| U.S. Congress COVID-19 expert witness x 2 | ELBI 2020 @JHSPH_CHS",2019-03-25 04:14:29,21924,593,7815,True,2020-12-12 17:19:02,For all the women and healthcare providers who have been asking about the safety of the #PfizerBioNTech… https://t.co/ow0Pglkwte,['PfizerBioNTech'],Twitter for iPhone,48,82,False
1344875080585682944,Daily News,"Lake House, Sri Lanka ","Sri Lanka's premier daily newspaper, since 1918.",2013-09-18 14:08:39,6087,80,769,False,2021-01-01 05:16:20,"The World Health Organization has listed Pfizer-BioNTech’s COVID-19 vaccine for emergency use

#lka #SriLanka #DN… https://t.co/DXH90mk6AP","['lka', 'SriLanka', 'DN']",Twitter for Android,0,2,False
1363875385348399107,Yes... her.,Marseille. France.,אני אוהב את ארי,2017-02-10 19:37:30,102,109,4287,False,2021-02-22 15:36:46,@Lil_beethoven @Tim_Burgess Britain is wecome to that #AstraZeneca  rubbish. Germany doesn’t want it. It wants its… https://t.co/GNlP0bwYF8,['AstraZeneca'],Twitter for iPhone,0,1,False
1420297052664123396,KimCHI 🦋XIUOLO❄(로쉘) _ 엑소-L,Philippines,"☆Live a simple life; you will own the most beautiful treasures in the world☆ ♡《Forever EXO's Tinkerbell》♡ We are one. EXO, Saranghaja! 👉 L-1485",2009-09-24 08:12:18,311,517,21477,False,2021-07-28 08:16:19,"Got my 2nd dose of covid vaccine. 💉 Thank you G ☝️😊

#CovidVaccine #2nddose #PfizerBiontech #Pfizer https://t.co/0lkvEoL5cE","['CovidVaccine', '2nddose', 'PfizerBiontech', 'Pfizer']",Twitter for Android,0,6,False
1369993629935296512,Izabela Ciepielewska,Vienna/Warsaw,"International Relations @UniWarszawski. 
Interested in EU & international politics, society, culture.",2021-03-09 20:40:53,13,322,89,False,2021-03-11 12:48:29,"""The results appear to make #SputnikV the third coronavirus vaccine to have an efficacy of more than 90 percent, al… https://t.co/cHAoSWLTV5",['SputnikV'],Twitter for Android,3,4,False
1352154938529480706,Laszlo Szegedi Dr⚖§ #FBPE🇪🇺🇬🇧🇭🇺,Earth,"""It is better not to go to church as an atheist than to hate as a churchgoing believer.""#Asperger💙 #History #Politics #HumanRights #ElectoralReform #WHUFC",2017-09-22 15:35:46,1213,1803,3573,False,2021-01-21 07:23:53,"#PfizerBioNTech : single dose about 52% effective, second dose around 95% effective. 
#Israel : single dose around… https://t.co/JDJDqNwOv1","['PfizerBioNTech', 'Israel']",Twitter Web App,0,2,False
1344205331824427009,Piyush Goyal,Delhi ,Founder & Ceo of 'News Track' India's leading Digital Media Platform.,2010-05-19 11:50:09,1479,106,238,False,2020-12-30 08:54:59,"#California nurse who received emergency Pfizer shot tests positive for #COVID19 
#Pfizervaccine #PfizerBioNTech… https://t.co/pKcFrY7gCx","['California', 'COVID19', 'Pfizervaccine', 'PfizerBioNTech']",Twitter Web App,0,0,False
1337735595704115200,John Berry,,English (not British or European) beer swilling northerner can argue with myself don't give a f about anything,2020-10-13 15:21:27,2,0,0,False,2020-12-12 12:26:34,"The #FDA finally issues #EUA now comes the problem transporting this #PfizerBioNTech vaccine, needs to be kept at -… https://t.co/NvaGyoo2yD","['FDA', 'EUA', 'PfizerBioNTech']",Twitter Web App,0,0,False
1377230089675476993,Older_GF,"Rome, Italy",I'm very curious. I love to travel and cook. Juventus fan. Italian and English language. Marathon: 3h 42m,2018-10-11 15:48:56,589,852,42234,False,2021-03-31 12:03:35,"Phase 3 trials involving 2,260 children aged 12-15 in the United States demonstrated 100% efficacy and robust antib… https://t.co/BmwfyxlBSj",,Twitter Web App,0,0,False
1362707679173435399,andy,"South Australia, Australia",Opinionated Apple Geek. Podcast Listener. Rail and Aviation enthusiast.,2017-08-20 03:43:38,145,237,12216,False,2021-02-19 10:16:43,Looks like I’m in Group 1A for the #PfizerBiontech COVID19 vaccination.,['PfizerBiontech'],Tweetbot for iΟS,0,0,False
1404551085029724160,Marinhos vacinado e mascarado,"Here, there and everywhere. ","Educação, tecnologia, ciência, política. Com algum humor. Education, technologies, science, politics. With some humor.",2007-03-30 20:27:11,449,338,34,False,2021-06-14 21:27:28,"Vaccine sommelier.

For a while I was the target of envy because I got the two doses of CoronaVac.

Now, the target… https://t.co/VpQHsGpYB2",,TweetDeck,1,0,False
1365042539389218821,Posh Beard,,Posh Beard for MeN,2020-12-30 16:14:43,7,98,200,False,2021-02-25 20:54:37,1st dose of the #PfizerVaccine ✅ #IGotMyVaccineAtUHN @UHN #PfizerBioNTech #COVID19Vaccine #CovidVaccine… https://t.co/n4UHq4eFNN,"['PfizerVaccine', 'IGotMyVaccineAtUHN', 'PfizerBioNTech', 'COVID19Vaccine', 'CovidVaccine']",Twitter for iPhone,0,1,False
1352358420758802432,𝘽𝙚𝙣𝙞𝙩𝙖 𝙈𝙤𝙣𝙞𝙦𝙪𝙚 🧬,"Ann Arbor, MI",Fashion & Style | MPH 〽️| Hospital and Molecular Epidemiology 🏥 🧬| Public Health 📊 | X-Files 👽| Disease Investigator 🕵🏾‍♀️🔬🦠 | Outdoorsy 🥾🧗🏾‍♀️,2013-07-19 02:28:56,765,941,7271,False,2021-01-21 20:52:27,Grateful for receiving my 2nd dose of the COVID Vaccine and at my favorite place Michigan Stadium.  〽️💙💛💉🤞🏾… https://t.co/ETgKl19JRG,,Twitter for iPhone,0,17,False
1350454624864636928,Ian 3.5% #FBPE,Cornwall UK,"Detest this Gov! No DM's! #RejoinEU, hate Brexit! Love Family, Food, Cornwall, Dogs, Cats, Red Wine & Arsenal! #NHS #BLM #ProEU #3.5% #GTTO",2011-07-18 12:54:18,3944,4527,9549,False,2021-01-16 14:47:27,Im on immunosuppressants &amp; I have a Blood Test every 4 mths. Got results yesterday &amp; white blood cells highest for… https://t.co/L7fDIDbZa2,,Twitter Web App,1,5,False
1348588119352872963,Roberta Migale 💙,"London, England",👩🏻‍🔬 PostDoc @TheCrick  ~ Research on sex determination@ Lovell-Badge Lab 🧬 Climber 🧗‍♀️ Wildlife lover 🐾 Sustainability enthusiast♻️🌿Opinions are my own,2016-06-13 13:03:03,251,648,1536,False,2021-01-11 11:10:37,"Update on side effects from the #PfizerBioNTech vaccine I received: day0: feeling good, day1 (yesterday afternoon)… https://t.co/tfuWaxf2UZ",['PfizerBioNTech'],Twitter Web App,0,11,False
1379531881998336002,caroline pers,,,2011-07-07 22:45:26,247,96,6194,False,2021-04-06 20:30:05,"@pfizer ""generally'
And more specifically?
Side effects not consistent with previously reported results, and the  n… https://t.co/XXAkgzvzcu",,Twitter for Android,0,3,False
1364938200855113730,www.THEPIGEONEXPRESS.com,online,The Pigeon Express @PigeonExpress_ || News Feed,2018-10-30 05:54:46,999,20,4107,False,2021-02-25 14:00:01,Pfizer-BioNTech Coronavirus vaccine is 94% effective in a huge real world study #Coronavirus #COVID #COVID19… https://t.co/DFWoR1pqAs,"['Coronavirus', 'COVID', 'COVID19']",TweetDeck,0,0,False
1357454555504517121,Sharp Shooter🏹🎯,Australia,"Pilgrim;Fighter!Islam ideology is very dangerous;So is Globalism and Climate extremism;Steer clear with all your strength!Pro-Australia!Eat,Sleep&Play well! 😎",2013-06-21 00:33:50,136,351,6735,False,2021-02-04 22:22:40,@mjrowland68 @GregHuntMP Waste of our taxpayer dollars. We want the Viraleze nasal spray by Starpharma. 99.99% effe… https://t.co/pFzEv3jzSq,,Twitter for Android,0,1,False
1355064346360086529,Kate Robertson,London,"Founder @OneYoungWorld, looking for Young Leaders, working for a better future. Married 30 years, one wonderful daughter. Co-author #HowToMakeaDifference",2009-03-12 10:30:45,19332,1532,12788,False,2021-01-29 08:04:50,"#novavax #astrazeneca #pfizerbiontech Brilliant. Everyone who tried to make us even more worried, even more scared… https://t.co/wAVGTlWboB","['novavax', 'astrazeneca', 'pfizerbiontech']",Twitter for iPhone,0,0,False
1353642779495329794,Hugo Sugg | #HomelessnessIsComing | #StayHome,"Birmingham, UK","CEO @CardonBFdn, prolific Tweeter, political geek who ran in GE2017, mentioned in Hansard, argue & campaign alot, One Nation Conservative, politician-in-waiting",2016-08-17 16:32:05,1179,2564,23066,False,2021-01-25 09:56:02,This morning I took the responsibility upon me as a #keyworker with the severity it needed and got the… https://t.co/wZEVrH0sAU,['keyworker'],Twitter for iPhone,1,4,False
1348019100749066249,jodiespragg,"Newcastle-under-Lyme, England",Work hard......play harder 🥂🍾,2009-12-10 12:28:53,61,465,272,False,2021-01-09 21:29:33,"Over 180 people vaccinated in 4 hrs against #COVID19 #PfizerBioNTech
🥳🥳🥳🥳🥳 #winningthewar #tiredprimarycarenurse #gpn #letsgetthisdone","['COVID19', 'PfizerBioNTech', 'winningthewar', 'tiredprimarycarenurse', 'gpn', 'letsgetthisdone']",Twitter for Android,0,3,False
1435603495135023114,Gezzrel John Mag-aso,"Cebu City, Central Visayas",Sit like a 🤴 KING,2011-02-27 05:08:29,9,34,2,False,2021-09-08 13:58:40,"✅ I AM FULLY VACCINATED! 💉🩹🤗❣️💙👍☺️

Be a responsible citizen, No Excuses, Be Vaccinated! 🩹☝🏻Let's do our part to pr… https://t.co/JPTsJmC9pE",,Twitter for Android,0,0,False
1345467331355537408,based queen,,speaking my FUCKING mind,2020-12-19 21:50:56,1,16,0,False,2021-01-02 20:29:44,When the CEO of #PfizerBioNTech won’t even take the vaccine....how are you guys still this blind?,['PfizerBioNTech'],Twitter for iPhone,0,0,False
1361332748976345089,SmallHatsOfDefiance #FBPE #FBR,EU ,"Doffing our caps and tilting our tiaras at all those fighting against the evils of inequality, racism, mendacious politicians and Brexit. #FBPE",2017-06-06 18:31:07,2155,1540,7678,False,2021-02-15 15:13:14,"But, that’s based on two doses , with only a 21 day interval in between, just as the #PfizerBiontech, the #vaccine… https://t.co/R8M93Cicsw","['PfizerBiontech', 'vaccine']",Twitter for iPhone,1,1,False
1431234803194421254,Tricea Cortes,"Dalaguete, Central Visayas",Come what may...,2018-05-31 06:49:43,134,792,4614,False,2021-08-27 12:39:02,"got my 1st dose of vaccination today!
#PfizerBiontech",['PfizerBiontech'],Twitter Web App,0,4,False
1359894655039635466,Mattias  G L Du cann,"Cardiff, Wales","I’m a proud gay football supporter & fan of Chelsea FC; English, French & Spanish speaking; have a love of politics; currently in a relationship",2014-08-11 17:17:57,32,202,688,False,2021-02-11 15:58:46,1st dose of the vaccine #NHS #COVIDVaccine #PfizerBiontech https://t.co/J1LPSh8Aia,"['NHS', 'COVIDVaccine', 'PfizerBiontech']",Twitter for iPhone,0,0,False
1338335155849752580,Shelley Uppal,,"Aspiring dermatologist •Albany Medical College, MD with Distinction in Research 🔬• Rensselaer Polytechnic Institute, BS 🧬• Miami, FL📍 #dermatology",2020-03-16 12:21:00,160,255,727,False,2020-12-14 04:09:00,Vaccines save lives 💯 Hopefully HCW can assuage public fear and anxiety regarding this vaccine 💉 so we can finally… https://t.co/rxuYdYinpz,,Twitter for iPhone,0,0,False
1349314168290209792,Gulf-Times,Al Hilal - C Ring Road,"Daily English Newspaper published by GPPC Doha, Qatar",2013-11-19 14:48:52,46769,426,238,True,2021-01-13 11:15:41,"Experts, including Turner, cited data showing the #AstraZeneca jab had 62% efficacy compared with over 90% for the… https://t.co/VOWEpA5b7W",['AstraZeneca'],GT_Backend,0,0,False
1338820828067205120,Zoheb Ahmad,"Manchester, England","Northern, Man United fan, left-footed, 🍕lover. Core Surgical Trainee (ENT). I enjoy long walks on the beach. #Alhamdulillah #FBPE #UTFR",2008-03-03 00:13:59,1029,595,48488,False,2020-12-15 12:18:54,"Vaccinated ✅ 
#PfizerBioNTech #COVID19","['PfizerBioNTech', 'COVID19']",Twitter for iPhone,0,1,False
1342020744004431875,Michael Gallagher,"London, England",MRCS MBBS BSc | Plastic Surgery Themed Core Surgical Trainee in London | #ImperialCollege Surgical Innovation MSc | BMA UK JDC & @STRJDC Committee | Views Own,2015-08-08 17:02:28,222,292,513,False,2020-12-24 08:14:13,Positive end to a very challenging year. Amazing to have vaccines in 2020 - a fantastic scientific achievement! Mer… https://t.co/0BycgR2Jmd,,Twitter for iPhone,0,5,False
1359486668957360133,SaSa🌼,Singapore,"We Fix 👩🏻‍🔧🔩⚙️🔧You Fly! ✈️. Animal Lover , Nature Lover , and a humble human being 😇",2011-04-11 12:50:52,311,283,12905,False,2021-02-10 12:57:34,Vaccinated! 💉 SG frontliners ❤️#firstdose ✅ #PfizerBiontech 💉 https://t.co/39cpdmFyGn,"['firstdose', 'PfizerBiontech']",Twitter for iPhone,0,32,False
1344962810153938944,AEON COLLECTIVE,"Riyadh, Saudi Arabia",Solution-oriented sustainable development Advisory Firm | Policy focused sustainable development Research Initiative,2015-11-23 11:47:09,191,1207,762,False,2021-01-01 11:04:56,#SaudiArabia has deployed the #PfizerBioNTech vaccine recently and made it available for free to all citizens and r… https://t.co/aDmSL4erjj,"['SaudiArabia', 'PfizerBioNTech']",Twitter for iPhone,2,2,False
1352401127761960960,Ale 🗽 🗽🗽,"Brooklyn, NY",Abbonato al @ilmanifesto. Tesserato a @direzioneprc,2020-11-10 19:22:18,981,1853,5441,False,2021-01-21 23:42:09,Exclusive: #PfizerBioNTech agree to supply WHO co-led #COVID19 vaccine scheme - sources https://t.co/i5nyLivuCo https://t.co/u3Sia6nRwb,"['PfizerBioNTech', 'COVID19']",Twitter for Android,0,0,False
1414330507345764353,Mohamed-Dhia Hammami - محمد ضياء الهمامي,"Tunis, Tunisia",Tweeting on #Tunisia 🇹🇳 while 👁‍🗨 the rest of the 🗺. @Wesleyan_U. Soon PhD-ing @MaxwellSU. Managing @TunisiaThisDay.,2010-07-17 16:52:09,14318,5478,6180,False,2021-07-11 21:07:24,Update: I'm told that #Tunisia ran out of #PfizerBiontech a while ago.,"['Tunisia', 'PfizerBiontech']",TweetDeck,1,4,False
1339416621614395392,"NurseMark, RN, CEN",Guam,"BSN, RN, CEN | #ERNurse, a husband, a father, a son and a brother. A Filipino Immigrant 🇵🇭 and now living the island life of 🇬🇺 🇺🇸 and a Post-Grad Student",2011-04-06 15:10:23,307,1112,275,False,2020-12-17 03:46:22,Getting my #CovidVaccine here on the island of #Guam   Today is the first day of giving vaccines to the front liner… https://t.co/IxdrM5ZxEh,"['CovidVaccine', 'Guam']",Twitter for iPhone,0,3,False
1443335107608207360,Professore Notte Botta,"Ankara, Türkiye","pin-bot on tw. rts and likes are collected items in fields of psych, pol, health mostly. currently fixated on the terror and plunder, disguised as public health",2013-06-01 21:13:06,4377,2422,77370,False,2021-09-29 22:01:20,Protect your children from this poison. #pfizerbiontech #pfizer #biontech #moderna https://t.co/pTmSTdqTcm,"['pfizerbiontech', 'pfizer', 'biontech', 'moderna']",Twitter for iPhone,10,13,False
1424525438206894085,Tracy Hackshaw,Trinidad & Tobago,#DigitalFirst | Our Future is NOW. OWN the Future. | RT/Shares = 'look at this' & DO NOT = endorsement. Nor do Likes/Follows | https://t.co/8MkfeZ7evJ | 🇹🇹,2008-02-04 19:36:59,1021,253,9483,False,2021-08-09 00:18:25,Which #vaccines are the most widely accepted for international #trave Some rather surprising #data in this July 202… https://t.co/3sr5fBj7bp,"['vaccines', 'trave', 'data']",LinkedIn,2,0,False
1382084959201021958,Tommey Liang⭐,"Daytona Beach, FL",☆ Program Manager @ERAU_CareerSvcs. Tweets are my own. #GoGators #ChargeOn #ForeverAnEagle #BlackLivesMatter ☆,2009-09-11 23:14:07,1006,1142,9790,False,2021-04-13 21:35:06,"Welp there goes my opportunity of getting the #JohnsonandJohnson #COVID19 vaccine shot next month.

Will be getting… https://t.co/gyHovahCqy","['JohnsonandJohnson', 'COVID19']",Twitter Web App,0,0,False
1355525215430782977,TruthSeeker,,"Spiritual Warrior, Seeker of Truth and Awareness, Love my Country, Freedom 🇨🇦❤️🇺🇸",2020-07-22 14:29:33,218,541,19959,False,2021-01-30 14:36:10,Pay attention #Canada MSM will likely not report on this #vaccine #Moderna #ModernaVaccine #PfizerVaccine #Pfizer… https://t.co/xYPK2L2xDF,"['Canada', 'vaccine', 'Moderna', 'ModernaVaccine', 'PfizerVaccine', 'Pfizer']",Twitter for Android,0,0,False
1345094556707074050,chris #FBPE #3.5% #Remainerswereright,Warwickshire,All views are my own. Hate the Tory cabal. Brexit is criminal incompetence,2014-12-15 21:28:28,1499,2529,26094,False,2021-01-01 19:48:27,@MarkPawsey You need to answer serious questions about your continuing #ToryIncompetence over #Covid19UK… https://t.co/KlSpPs9sIh,"['ToryIncompetence', 'Covid19UK']",Twitter Web App,0,0,False
1344194898988298242,Antonije Majić,"Hrvatska, Split","Husband, father, abdominal and minimal invasive surgeon, car enthusiast, F1 fan,",2020-01-24 15:38:24,3,37,19,False,2020-12-30 08:13:32,First dose #PfizerBioNTech https://t.co/5TNFUK0nzN,['PfizerBioNTech'],Twitter for Android,0,0,False
1341711587569061888,New Straits Times,Malaysia,"News, views and up-to-date reports from Malaysia's premier news source. All that and more at https://t.co/S8jbx5pMaF",2009-07-09 09:04:01,732499,423,931,True,2020-12-23 11:45:44,#NSTnation The government would negotiate with #Pfizer to increase the #vaccine supply from 12.8 million doses to 2… https://t.co/RsRgiN6B3J,"['NSTnation', 'Pfizer', 'vaccine']",TweetDeck,12,9,False
1344618261837713408,ViewsOfficial,"Glasgow, Scotland","Cultural commentator on global happenings in politics, entertainment, sport and pop culture",2017-02-18 16:30:40,31,108,3278,False,2020-12-31 12:15:50,"@BrewDogJames @MattHancock @NicolaSturgeon @BrewDog Phenomenal idea James, i applaud u. The fact that here in Scotl… https://t.co/5z0Zpiv3au",,Twitter for Android,0,0,False
1367845072595718150,BrindusaB,,,2012-09-16 21:49:41,17928,3908,641543,False,2021-03-05 14:30:53,"#Pandemic
#Israel 
#VaccineImpact ( #PfizerBioNTech  )
These stats do not differentiate morbidity based on… https://t.co/klzhWg98EN","['Pandemic', 'Israel', 'VaccineImpact', 'PfizerBioNTech']",Twitter for Android,0,0,False
1339237594152964098,Anita Raja,Birmingham UK,Doctor@NHS🏴󠁧󠁢󠁥󠁮󠁧󠁿MRCGP@RCGP Ex-TV presenter@ptvnews |Passionate General practicer |multilingual|born and raised in Germany|Aim to raise medical awareness,2013-11-30 01:40:09,69,188,13,False,2020-12-16 15:54:58,The N95 Mask bite #COVID19 #CovidVaccine #PfizerBioNTech #primarycare #nhsengland #WearADamnMask #SARSCoV2 #rcgp… https://t.co/LlGnwDv9hx,"['COVID19', 'CovidVaccine', 'PfizerBioNTech', 'primarycare', 'nhsengland', 'WearADamnMask', 'SARSCoV2', 'rcgp']",Twitter for iPhone,1,5,False
1343134530345918464,ECOMNEWSMED,,"L'actualité #économique, #politique et des #entreprises des pays de la #Méditerranée par @ecom_news. #UEMed @EcomnewsAfrique @EcomnewsMedia @ecom_news",2015-09-05 23:01:10,62086,5043,3950,False,2020-12-27 10:00:00,"#Lebanon, a country of more than six million people, has signed an $ 18 million agreement with #PfizerBioNTech for… https://t.co/VV7phdkEzZ","['Lebanon', 'PfizerBioNTech']",TweetDeck,0,0,False
1398577208935948288,Gulistan News,Jammu And Kashmir,Gulistan News is the satellite News Channel which reports relevant news stories from India & across the World. Main focus on the ground issues & news from J&K.,2018-07-06 05:33:28,13069,4,1097,False,2021-05-29 09:49:25,"EMA approves Pfizer-BioNotech vaccines for kids of age 12 to 15 years 

#PfizerBioNTech #Pfizer #PfizerVaccine… https://t.co/K5AkewrDiz","['PfizerBioNTech', 'Pfizer', 'PfizerVaccine']",Twitter Web App,0,0,False
1350747468355559426,DPiouPiouD_(asap)✖️,,"Un seul Dieu Un seul Maître, Avocat et Juge // Tout ce qui tue ou pas, me rend plus sarcastique // Excommuniée latæ sententiæ / Think Tank/ Procurieuse /",2016-09-27 10:58:31,114,97,4223,False,2021-01-17 10:11:06,"#PasseportVacinal   #covid19  #Covid19Vaccine  #PfizerBioNTech 

Site officiel du CDC americain  ⬇️🤡
https://t.co/OrKbBthvtb","['PasseportVacinal', 'covid19', 'Covid19Vaccine', 'PfizerBioNTech']",Twitter Web App,0,0,False
1341307493079805952,ECOMNEWSMED,,"L'actualité #économique, #politique et des #entreprises des pays de la #Méditerranée par @ecom_news. #UEMed @EcomnewsAfrique @EcomnewsMedia @ecom_news",2015-09-05 23:01:10,62000,5042,3936,False,2020-12-22 09:00:01,"#SaudiArabia has started a massive vaccination campaign against the novel #coronavirus, with the Minister of Health… https://t.co/m2U2yQsdn0","['SaudiArabia', 'coronavirus']",TweetDeck,0,1,False
1422995794924392457,Sánchez-Pascuala A.,"Marburg, Germany","PhD in Microbiology. Currently👉🏻Postdoc at @erblabs. #Science👨🏻‍🔬, #Sport🏋🏻‍♂️& #Gaming🎮. “Quod quisque possit, nisi tentando nesciat” P.Syrus (85–43BC)",2010-11-21 12:34:27,337,874,1409,False,2021-08-04 19:00:10,"Hi ""Noble Six""! I know man... Today is also my 1st day after the #PfizerBioNTech 2nd shot... I feel the same in my… https://t.co/KUblCwMkCp",['PfizerBioNTech'],Twitter for Android,0,1,False
1429403729170632708,theSun,Petaling Jaya,Breaking news updates from the website of Malaysia's free and largest circulating urban newspaper. Like Thesundaily on Facebook & Instagram.,2009-07-29 01:58:44,149257,464,513,False,2021-08-22 11:23:00,"The number of Covid-19 cases today, 22 August 2021.

Remember to observe safety and protective measures when you’re… https://t.co/t3yFnK70UW",,Twitter Web App,2,1,False
1366266136862449664,Inasu Chirayath,Manjilas Studio,From fire to ice!,2009-11-30 09:10:41,128,192,1134,False,2021-03-01 05:56:45,Just finished my first dose of #COVID19Vaccine #PfizerBioNTech I’m forever grateful to this beautiful country #UAE… https://t.co/FUScQc993e,"['COVID19Vaccine', 'PfizerBioNTech', 'UAE']",Twitter for iPhone,0,0,False
1382484903569293312,Ángel León,San Juan de PR,"Sanar emociones con visión filosófica, enseñar lo místico, defender derechos humanos y de animales. I'm into healing, spirituality, animal rights, fairness!",2013-09-09 18:12:49,663,876,126941,False,2021-04-15 00:04:20,"@SANTINORICE All vaccines that have RNA in them (#PfizerBioNTech, #AstraZeneca and #ModernaVaccine) alter one's DNA… https://t.co/yCnUNtyWlu","['PfizerBioNTech', 'AstraZeneca', 'ModernaVaccine']",Twitter for Android,0,1,False
1365277739264204808,Kept in Captivation,Tooting,Always wondering why and scarcely able to believe it so. Not uncomprehending you understand...,2009-04-01 13:15:58,593,2117,3824,False,2021-02-26 12:29:13,Just had my jab. Waiting now. Everything smooth and well rehearsed and orderly. Good old NHS staffed by people from… https://t.co/HZMQ9AtVzy,,Twitter for iPhone,0,0,False
1393246089969602561,Chris Hendel,"Vermont, US","Telecommuting Adjunct Research Instructor of Medicine @KeckMedUSC; COVID-19 projects w/ @ProPublica; former chief medical researcher @ConsumerReports, 1989-2018",2009-04-28 12:25:30,2442,3993,84474,False,2021-05-14 16:45:27,"A new Osterholm Update is out.

Episode 55: Mother Nature Strikes Again
https://t.co/quiobyRauf

@mtosterholm &amp;… https://t.co/axtIdPTwDA",,Twitter Web App,0,0,False
1355377659665113090,Jinsh Rayaroth K.,"Toronto, Canada",Journalist in making at Seneca College-York University. Ardent lover of light-n-shade. Photography enthusiast on the loose. An irrational aesthetic.,2010-03-23 18:09:56,131,55,6921,False,2021-01-30 04:49:50,@CTVNews That would be much better than #PfizerBioNTech high demand vials. The syringes are not even received yet. Wise decision.,['PfizerBioNTech'],Twitter for iPhone,0,0,False
1359664059302481920,Aethonaia,,"Unfortunately MSM have developed into a political operative. If we cannot depend on journalistic ethics, the nation's in trouble. RT = No Endorsement",2014-04-16 11:32:54,3482,4887,2955,False,2021-02-11 00:42:27,"Dozens of people develop rare #blood disorder after taking #coronavirus #vaccines!
https://t.co/4uqYRfBrc2… https://t.co/yoqpQDGeYv","['blood', 'coronavirus', 'vaccines']",Twitter Web App,0,0,False
1347865264302514179,ocean girl,Poole,love turtles and the amazing inspirational  people places and animals that keep this crazy world turning,2016-11-24 22:11:17,130,511,5389,False,2021-01-09 11:18:15,@wmarybeard My friends mum due to have 2nd  #PfizerCovidVaccine next week - now March 😞 -expecting same for my mum… https://t.co/yD0aIg3bzY,['PfizerCovidVaccine'],Twitter for iPhone,0,0,False
1343808694346260480,jessywinner,,I love # beauty #fashion and wild nature thttp://www.africam.com/wildlife/elephant_plains_webcam,2011-04-23 08:20:30,212,405,134,False,2020-12-29 06:38:54,Le programme Kushi Baby de #BillGates https://t.co/k5YT9uBvQZ via @YouTube #BillGates #MelindaGates #OMS #Bayrou… https://t.co/NdbtCwGBfH,"['BillGates', 'BillGates', 'MelindaGates', 'OMS', 'Bayrou']",Twitter Web App,0,0,False
1348377586162872325,Rebecca Wiseman,"Norwich, 'Very Down South'","Consultant in Older People's Medicine - loves teaching, learning and delivering excellent patient care. Relocated to @NNUH. #TeamElsing https://t.co/Tqkn8UUP1Z",2019-04-07 12:51:25,317,488,6469,False,2021-01-10 21:14:02,@hilarywinch Brilliant Hilary! What a record number today! What a team! A figure to build on for tomorrow....… https://t.co/RHFR3NeVpc,,Twitter for Android,1,2,False
1374638789008760832,My Office News,"Johannesburg, South Africa",,2016-01-28 13:24:04,61,68,5,False,2021-03-24 08:26:41,Pfizer #vaccine approved for emergency use. The South African Health Products Regulatory Authority (SAHPRA) has app… https://t.co/JXlk73KvnF,['vaccine'],Buffer,0,0,False
1355279761807990789,Caleb Hitt,,"Wake Up, Resist Daily, or Become a Slave!!!",2009-06-17 04:02:48,438,732,6550,False,2021-01-29 22:20:49,What on earth is going on with these covid vaccines? #JanetMoore #APNH #Ohio #CovidVaccine #COVID19… https://t.co/vvbOVBWuzk,"['JanetMoore', 'APNH', 'Ohio', 'CovidVaccine', 'COVID19']",Twitter for iPhone,0,1,False
1341648724183937025,Metal_Militia,,... And justice For All,2017-06-20 20:32:16,629,1322,12914,False,2020-12-23 07:35:57,"@AFP @afpfr
How much did #PfizerBioNTech pay you for this ad ? https://t.co/RFzu3maV0G",['PfizerBioNTech'],Twitter for Android,0,0,False
1347256892624662528,Villa Healthcare,,We make people better by providing exceptional clinical services that promote wellness. All Villa Healthcare locations are owned and operated separately.,2014-02-12 18:38:02,179,234,379,False,2021-01-07 19:00:48,"#StJoseph’s #LPN Unit Manager, Ursula Dunson, got her #Covid19Vaccine! #WeCanEndThis

#Villa #WeMakePeopleBetter… https://t.co/zi4FN5bf9k","['StJoseph', 'LPN', 'Covid19Vaccine', 'WeCanEndThis', 'Villa', 'WeMakePeopleBetter']",Hootsuite Inc.,0,3,False
1354319306108981251,Mark A. Duarte,Guam,All opinions are my own. Retweets are not endorsements. I live on the beautiful island of Guam! 🇺🇸 🇬🇺 🇵🇭,2007-03-29 03:41:44,70,459,2367,False,2021-01-27 06:44:19,Got my first dose of the #PfizerBioNTech COVID vaccine.  Was a seamless experience. Thanks to the Guam Army Nationa… https://t.co/1beHRMWsMT,['PfizerBioNTech'],Twitter for Mac,0,1,False
1370041395092860929,Abdullah Medallah عبدالله المدالله,لندن ، السعودية,محامي متخصص في المشاريع والاستثمارات الخاصة,2009-09-10 21:59:40,2104,178,2535,False,2021-03-11 15:58:17,"Please share your thoughts #PfizerBiontech v #AstraZeneca : systematic review. 

Only wrong answers ...","['PfizerBiontech', 'AstraZeneca']",Twitter for iPhone,0,0,False
1341123868258422785,NascoHealthcare,"Saugerties, New York",Manufacturer and global leader in medical #simulation. Focused on preparing #frontline #healthcare heroes to Be READY to save lives.,2019-09-04 14:49:27,105,387,773,False,2020-12-21 20:50:21,President-elect #JoeBiden received his first dose of the #PfizerBioNTech coronavirus vaccine on Monday afternoon.… https://t.co/UzYoI7h7ih,"['JoeBiden', 'PfizerBioNTech']",Twitter Web App,0,1,False
